id,index,region,city,settlement,okato,oktmo,fias,kladr,latitude,longitude,geoname,tax_office
5176,142300,Московская область,город Чехов,деревня Голыгино,46484000151,46784000251,f3d203a1-c29c-42e6-b536-7a6546af7cb2,5000005303100,55.046765,37.603936,569591,5043
5177,142300,Московская область,город Чехов,деревня Горелово,46484000156,46784000256,3693903b-fa08-4bb1-aca0-352a53c01b4a,5000005303200,55.10358,37.272107,569591,5043
5178,142300,Московская область,город Чехов,деревня Городище,46484000161,46784000261,0e0ca63c-47d1-40de-81a1-7afa05d970db,5000005303300,55.142303,37.390811,569591,5043
5179,142300,Московская область,город Чехов,деревня Гришенки,46484000166,46784000266,6267e0b2-6887-4b98-8b12-cdd654ddf714,5000005303400,55.096677,37.430696,569591,5043
5180,142300,Московская область,город Чехов,деревня Гришино,46484000171,46784000271,c06eecaa-a346-4912-b163-523d8020749f,5000005303500,55.188509,37.184261,569591,5043
5181,142300,Московская область,город Чехов,деревня Детково,46484000176,46784000276,e20d0f26-9406-49d3-9ad4-5f06273081d5,5000005303600,55.226256,37.503513,569591,5043
5182,142300,Московская область,город Чехов,деревня Дидяково,46484000181,46784000281,89dee042-3167-4b81-bb77-0846efc2d480,5000005303700,55.065422,37.537595,569591,5043
5183,142300,Московская область,город Чехов,деревня Дмитровка,46484000186,46784000286,986d7a8b-23c6-4e81-9d9a-6c7e7620be1e,5000005303800,55.246128,37.502651,569591,5043
5184,142370,Московская область,город Чехов,деревня Дубинино,46484000196,46784000296,4f0d6a72-87d4-48fa-b885-4f3584af69f4,5000005304000,55.265066,37.602121,569591,5043
5185,142300,Московская область,город Чехов,деревня Дубровка,46484000206,46784000306,d10e3675-fb9e-4cac-8f76-a260e64a3d3b,5000005304200,55.061343,37.146631,569591,5043
5186,142323,Московская область,город Чехов,деревня Дулово,46484000211,46784000311,87c74137-ba82-4e05-a432-a2e2e11dd1e2,5000005304300,55.184634,37.294987,569591,5043
5187,142340,Московская область,город Чехов,деревня Ермолово,46484000216,46784000316,0526d0e5-515e-449c-9cf0-abb87aad93a8,5000005304400,55.113334,37.339984,569591,5043
5188,142300,Московская область,город Чехов,деревня Еськино,46484000221,46784000321,c1b79839-9a5b-4d44-9181-535a33bfaeed,5000005304500,55.051953,37.575612,569591,5043
5189,142323,Московская область,город Чехов,деревня Ефимовка,46484000226,46784000326,d5665ccf-256c-4949-a086-e8ea42a73f21,5000005304600,55.232258,37.228485,569591,5043
5190,142340,Московская область,город Чехов,деревня Жальское,46484000231,46784000331,3a766706-af65-4292-a2ad-e55a04f0e137,5000005305000,55.120357,37.314822,569591,5043
5191,142300,Московская область,город Чехов,деревня Завалипьево,46484000236,46784000336,a21bdd80-f70d-49f4-9034-c56c7d2dd283,5000005304700,55.068494,37.653577,569591,5043
5192,142300,Московская область,город Чехов,деревня Захарково,46484000241,46784000341,98f78327-c7c8-43cb-9895-dc551778651a,5000005304800,55.194296,37.239453,569591,5043
5193,142300,Московская область,город Чехов,деревня Змеёвка,46484000246,46784000346,db5a852b-cc8b-4734-9ed2-d79256158438,5000005304900,55.264558,37.487254,569591,5043
5194,142300,Московская область,город Чехов,деревня Зыкеево,46484000251,46784000351,dc7cf8d2-d86a-4f15-9560-cc96b19d31a9,5000005314500,55.258679,37.603622,569591,5043
5195,142300,Московская область,город Чехов,деревня Ивачково,46484000261,46784000361,a08b5fd7-f47b-4f46-925a-4fe9a863da0a,5000005314300,55.22867,37.478064,569591,5043
5196,142360,Московская область,город Чехов,деревня Ивино,46484000266,46784000366,14b4a253-ea44-42c3-a07b-7370d5cc7919,5000005314200,55.290726,37.629816,569591,5043
5197,142323,Московская область,город Чехов,деревня Игумново,46484000271,46784000371,d2f7b6a7-50f6-45fc-a85b-02785c9695c5,5000005314100,55.173278,37.289301,569591,5043
5198,142300,Московская область,город Чехов,деревня Ишино,46484000276,46784000376,b466c975-fc38-4295-8b72-80ba4025f97c,5000005314000,55.199408,37.192786,569591,5043
5199,142340,Московская область,город Чехов,деревня Капустино,46484000281,46784000381,66a193d9-703c-4f2f-b902-66f46e8ccd0f,5000005313900,55.070706,37.271416,569591,5043
5200,142340,Московская область,город Чехов,деревня Каргашиново,46484000286,46784000386,02172701-7399-4346-8fd2-1e93d554dc56,5000005314600,55.133256,37.339553,569591,5043
5201,142340,Московская область,город Чехов,деревня Кармашовка,46484000291,46784000391,682a2253-7968-424c-b075-5a3df9f85e35,5000005313800,55.062632,37.129922,569591,5043
5202,142324,Московская область,город Чехов,деревня Карьково,46484000296,46784000396,b98a83e4-5096-4744-87e8-a499e0a6a45f,5000005313700,55.072334,37.566862,569591,5043
5203,142304,Московская область,город Чехов,деревня Климовка,46484000301,46784000401,e0d89e66-4688-4003-adf9-2695577a327f,5000005313600,55.146672,37.317212,569591,5043
5204,142305,Московская область,город Чехов,деревня Коровино,46484000306,46784000406,fc4f82c9-2bd8-4f9d-a498-3a8d838abd2c,5000005313500,55.13742,37.403944,569591,5043
5205,142300,Московская область,город Чехов,деревня Костомарово,46484000311,46784000411,d2b9365f-dc85-495a-9cd4-fea908c86577,5000005313400,55.196069,37.419323,569591,5043
5206,142300,Московская область,город Чехов,деревня Красные Орлы,46484000316,46784000416,64b2a119-0074-445e-ab4f-987eaeec282a,5000005313300,55.079138,37.519602,569591,5043
5207,142300,Московская область,город Чехов,деревня Красные Холмы,46484000321,46784000421,1c0186bf-ebdc-43c7-a8f4-da0340494c3c,5000005313200,55.215457,37.504394,569591,5043
5208,142300,Московская область,город Чехов,деревня Кудаево,46484000331,46784000431,b5d5bfac-48ea-446c-85eb-95a8373fc591,5000005313000,55.059786,37.187091,569591,5043
5209,142300,Московская область,город Чехов,деревня Кузьмино-Фильчаково,46484000336,46784000436,b481a1a0-768d-4e3f-919a-80be8301a5da,5000005312900,55.128197,37.529205,569591,5043
5210,142300,Московская область,город Чехов,деревня Кулаково,46484000341,46784000441,35463372-34c2-4d32-8cf1-6d2ebcec2ca1,5000005312800,55.090902,37.457771,569591,5043
5211,142300,Московская область,город Чехов,деревня Курниково,46484000346,46784000446,c61faaac-9e8c-40c0-8c67-0d9796606d4b,5000005312700,55.143096,37.568982,569591,5043
5212,142300,Московская область,город Чехов,деревня Легчищево,46484000351,46784000451,0c7912de-2a31-4b71-9041-3450c6011894,5000005312600,55.0647,37.596579,569591,5043
5213,142300,Московская область,город Чехов,деревня Леониха,46484000356,46784000456,692c95f9-a81e-4d27-9a43-66e61bb9fdf7,5000005312500,55.231078,37.584613,569591,5043
5214,142300,Московская область,город Чехов,деревня Леоново,46484000361,46784000461,7ced0695-e791-4183-9a5f-991aee349bfc,5000005312400,55.117782,37.074038,569591,5043
5215,142300,Московская область,город Чехов,деревня Лешино,46484000366,46784000466,5f12f12b-42b3-4f89-b214-d8ab9c10e9f8,5000005312300,55.146641,37.592608,569591,5043
5216,142340,Московская область,город Чехов,деревня Лопино,46484000371,46784000471,5989043f-311b-4105-b62e-3f21dc82de4b,5000005312200,55.066705,37.172574,569591,5043
5217,142380,Московская область,город Чехов,деревня Любучаны,46484000381,46784000481,d1625b06-a3cd-43c4-b842-fd45df72a736,5000005312000,55.248437,37.546749,569591,5043
5218,142324,Московская область,город Чехов,деревня Люторецкое,46484000391,46784000491,bcdc21fd-8251-446c-9ad2-2d58eb928696,5000005311800,55.113313,37.511257,569591,5043
5219,142300,Московская область,город Чехов,деревня Малое Петровское,46484000396,46784000496,574ff17d-a7fa-427b-a4e9-d0f65317dca3,5000005311700,55.186664,37.430516,569591,5043
5220,142322,Московская область,город Чехов,деревня Мальцы,46484000401,46784000501,cf0729e6-df8b-4add-ad48-fa65f0e1ed4b,5000005311600,55.079009,37.64348,569591,5043
5221,142300,Московская область,город Чехов,деревня Манушкино,46484000406,46784000506,d06c453b-6c7d-4655-b2fe-8c60ad100d56,5000005311500,55.117949,37.459277,569591,5043
5222,142300,Московская область,город Чехов,деревня Масловка,46484000411,46784000511,55e5d7a3-3f6d-4526-91b1-abce5f1efefe,5000005311400,55.220043,37.50239,569591,5043
5223,142300,Московская область,город Чехов,деревня Масново-Жуково,46484000416,46784000516,24d0be95-cae9-4e74-965a-d23f3072e28f,5000005311300,55.206575,37.258183,569591,5043
5224,142300,Московская область,город Чехов,деревня Мерлеево,46484000426,46784000526,a01611cb-b52b-4532-baf0-957ef9e17ed1,5000005311100,55.077705,37.214894,569591,5043
5225,142360,Московская область,город Чехов,деревня Мещерское,46484000431,46784000531,1ec03fef-cbba-4084-aa35-54f0f032ed07,5000005311000,55.285087,37.630885,569591,5043
